age,member_id,bill_number,result,date
20,GDN7894V,2006450,불참,2017-03-30
20,SSF6805Q,2006450,찬성,2017-03-30
20,WYC63862,2006450,찬성,2017-03-30
20,0VU8517U,2006450,찬성,2017-03-30
20,M0A1658U,2006450,찬성,2017-03-30
20,ZKU88693,2006450,찬성,2017-03-30
20,UM51067K,2006450,찬성,2017-03-30
20,0827740Q,2006450,찬성,2017-03-30
20,XPP2564T,2006450,불참,2017-03-30
20,O7R5461J,2006450,찬성,2017-03-30
20,LH97552Q,2006450,찬성,2017-03-30
20,O6D8329R,2006450,찬성,2017-03-30
20,K5F2023J,2006450,찬성,2017-03-30
20,S824682L,2006450,찬성,2017-03-30
20,HSS7466Y,2006450,불참,2017-03-30
20,4019850M,2006450,찬성,2017-03-30
20,CDL93608,2006450,불참,2017-03-30
20,9VR65006,2006450,불참,2017-03-30
20,8X15119P,2006450,불참,2017-03-30
20,3249208I,2006450,찬성,2017-03-30
20,QTW6852F,2006450,불참,2017-03-30
20,6YT83269,2006450,찬성,2017-03-30
20,I7R13867,2006450,찬성,2017-03-30
20,BT62420K,2006450,찬성,2017-03-30
20,MD083627,2006450,찬성,2017-03-30
20,E1J8836Y,2006450,찬성,2017-03-30
20,TWL5801D,2006450,찬성,2017-03-30
20,CYD5815E,2006450,찬성,2017-03-30
20,FJ03481D,2006450,불참,2017-03-30
20,ZX71333R,2006450,불참,2017-03-30
20,WDR7061Y,2006450,찬성,2017-03-30
20,2XI97689,2006450,불참,2017-03-30
20,S8431719,2006450,찬성,2017-03-30
20,SVH30067,2006450,찬성,2017-03-30
20,GN240959,2006450,반대,2017-03-30
20,VHK3402G,2006450,불참,2017-03-30
20,JG77046J,2006450,찬성,2017-03-30
20,PAB29217,2006450,찬성,2017-03-30
20,2SE64657,2006450,불참,2017-03-30
20,B6F5266B,2006450,기권,2017-03-30
20,YVN3115U,2006450,불참,2017-03-30
20,F5U2979W,2006450,찬성,2017-03-30
20,C7Z8238W,2006450,불참,2017-03-30
20,IQN7588X,2006450,불참,2017-03-30
20,N6C1899K,2006450,불참,2017-03-30
20,24E9427D,2006450,찬성,2017-03-30
20,BQS2021C,2006450,찬성,2017-03-30
20,0E97245Y,2006450,찬성,2017-03-30
20,2WQ6656P,2006450,찬성,2017-03-30
20,25G2571T,2006450,찬성,2017-03-30
20,TGL10010,2006450,찬성,2017-03-30
20,O8E1566L,2006450,불참,2017-03-30
20,HTK5293K,2006450,찬성,2017-03-30
20,71M8132V,2006450,불참,2017-03-30
20,NS06841K,2006450,불참,2017-03-30
20,RCF90176,2006450,찬성,2017-03-30
20,DTG4846A,2006450,찬성,2017-03-30
20,AJV31724,2006450,불참,2017-03-30
20,KA04352K,2006450,불참,2017-03-30
20,V2R7430Z,2006450,찬성,2017-03-30
20,MGE7194M,2006450,찬성,2017-03-30
20,SEK1881Q,2006450,찬성,2017-03-30
20,JOY4394O,2006450,불참,2017-03-30
20,9CR4440H,2006450,불참,2017-03-30
20,OTE19384,2006450,불참,2017-03-30
20,ZGA4092Y,2006450,찬성,2017-03-30
20,R365233W,2006450,불참,2017-03-30
20,SY09851R,2006450,불참,2017-03-30
20,9S468336,2006450,불참,2017-03-30
20,IUE5875N,2006450,반대,2017-03-30
20,YOG1280B,2006450,불참,2017-03-30
20,0AI7568W,2006450,찬성,2017-03-30
20,I0F2578R,2006450,반대,2017-03-30
20,QZF33498,2006450,찬성,2017-03-30
20,ZBX31520,2006450,찬성,2017-03-30
20,ZL32287Z,2006450,불참,2017-03-30
20,8WC7967F,2006450,기권,2017-03-30
20,QZR19240,2006450,찬성,2017-03-30
20,PP08673W,2006450,불참,2017-03-30
20,5HG31863,2006450,불참,2017-03-30
20,QB390802,2006450,찬성,2017-03-30
20,8T51904N,2006450,불참,2017-03-30
20,6RP89579,2006450,찬성,2017-03-30
20,5K343700,2006450,찬성,2017-03-30
20,ZJI5740K,2006450,찬성,2017-03-30
20,GXT11570,2006450,불참,2017-03-30
20,TO79481Z,2006450,불참,2017-03-30
20,MPV9321A,2006450,찬성,2017-03-30
20,LDY9563L,2006450,찬성,2017-03-30
20,3TP65086,2006450,기권,2017-03-30
20,U013741R,2006450,기권,2017-03-30
20,WV97281W,2006450,찬성,2017-03-30
20,O0G3169T,2006450,찬성,2017-03-30
20,DVD2735W,2006450,불참,2017-03-30
20,JWW6081H,2006450,찬성,2017-03-30
20,WNN9272X,2006450,불참,2017-03-30
20,7KD2317D,2006450,찬성,2017-03-30
20,JMD3241I,2006450,찬성,2017-03-30
20,06X3845L,2006450,불참,2017-03-30
20,MTK2954E,2006450,찬성,2017-03-30
20,OC037566,2006450,찬성,2017-03-30
20,6QU2958D,2006450,찬성,2017-03-30
20,GMK1374L,2006450,찬성,2017-03-30
20,06571503,2006450,불참,2017-03-30
20,09I2323E,2006450,찬성,2017-03-30
20,NTT8182Q,2006450,찬성,2017-03-30
20,A3H7195R,2006450,찬성,2017-03-30
20,ZYH1940A,2006450,찬성,2017-03-30
20,HSW1214Q,2006450,찬성,2017-03-30
20,NZF1659U,2006450,찬성,2017-03-30
20,WDS6044S,2006450,찬성,2017-03-30
20,ZDR63255,2006450,찬성,2017-03-30
20,KR14136C,2006450,찬성,2017-03-30
20,GFF1986K,2006450,불참,2017-03-30
20,60490713,2006450,찬성,2017-03-30
20,1WE5693J,2006450,불참,2017-03-30
20,8FB1535Y,2006450,찬성,2017-03-30
20,SU53086M,2006450,불참,2017-03-30
20,V429892C,2006450,찬성,2017-03-30
20,XBT9550Q,2006450,찬성,2017-03-30
20,ZA54991S,2006450,찬성,2017-03-30
20,MO52543L,2006450,찬성,2017-03-30
20,0W194007,2006450,찬성,2017-03-30
20,PAO22428,2006450,불참,2017-03-30
20,BLC8630L,2006450,찬성,2017-03-30
20,NQR1206Q,2006450,찬성,2017-03-30
20,OW53107J,2006450,찬성,2017-03-30
20,PEP6922S,2006450,찬성,2017-03-30
20,DAN6731C,2006450,불참,2017-03-30
20,8SV6917G,2006450,찬성,2017-03-30
20,GD131760,2006450,불참,2017-03-30
20,ZRF3039U,2006450,찬성,2017-03-30
20,V0O5343U,2006450,찬성,2017-03-30
20,GDG1847Z,2006450,찬성,2017-03-30
20,TVF3669B,2006450,불참,2017-03-30
20,JMY9959W,2006450,찬성,2017-03-30
20,7R156073,2006450,불참,2017-03-30
20,J2O8643H,2006450,불참,2017-03-30
20,ARP89147,2006450,찬성,2017-03-30
20,6AU2417B,2006450,찬성,2017-03-30
20,1Y73132H,2006450,불참,2017-03-30
20,I0S53762,2006450,찬성,2017-03-30
20,TKJ4800F,2006450,찬성,2017-03-30
20,MSY7784L,2006450,불참,2017-03-30
20,N9X9673B,2006450,불참,2017-03-30
20,CZB4125D,2006450,찬성,2017-03-30
20,UGH6481E,2006450,불참,2017-03-30
20,YKW37422,2006450,불참,2017-03-30
20,BM63269Y,2006450,찬성,2017-03-30
20,3ZR4438W,2006450,찬성,2017-03-30
20,16D7652C,2006450,찬성,2017-03-30
20,K3W33496,2006450,찬성,2017-03-30
20,21N57758,2006450,찬성,2017-03-30
20,C7E79345,2006450,찬성,2017-03-30
20,TRE2429O,2006450,찬성,2017-03-30
20,E6U4345C,2006450,찬성,2017-03-30
20,7BM2933Y,2006450,찬성,2017-03-30
20,D0C85236,2006450,불참,2017-03-30
20,RQQ3807K,2006450,찬성,2017-03-30
20,FYI20317,2006450,찬성,2017-03-30
20,ZYP7962W,2006450,불참,2017-03-30
20,GX38539O,2006450,찬성,2017-03-30
20,XEF29171,2006450,찬성,2017-03-30
20,9D939735,2006450,찬성,2017-03-30
20,7XY7109I,2006450,불참,2017-03-30
20,TST4507I,2006450,찬성,2017-03-30
20,5KV82250,2006450,기권,2017-03-30
20,SQ36001H,2006450,불참,2017-03-30
20,G1570880,2006450,찬성,2017-03-30
20,QUO78839,2006450,불참,2017-03-30
20,6V37131U,2006450,찬성,2017-03-30
20,OSV9142K,2006450,찬성,2017-03-30
20,B7R2742J,2006450,찬성,2017-03-30
20,XQ98168F,2006450,불참,2017-03-30
20,TOU1222X,2006450,찬성,2017-03-30
20,DCR84445,2006450,찬성,2017-03-30
20,VXQ28579,2006450,찬성,2017-03-30
20,FGX4881A,2006450,찬성,2017-03-30
20,IYD4143Y,2006450,찬성,2017-03-30
20,P303213F,2006450,불참,2017-03-30
20,GCA42857,2006450,찬성,2017-03-30
20,PWU27609,2006450,불참,2017-03-30
20,8IN46764,2006450,찬성,2017-03-30
20,T2K9554I,2006450,불참,2017-03-30
20,CAL85655,2006450,찬성,2017-03-30
20,39P2522W,2006450,찬성,2017-03-30
20,DCN7433W,2006450,불참,2017-03-30
20,0135473I,2006450,불참,2017-03-30
20,9XB6464U,2006450,찬성,2017-03-30
20,TIS61927,2006450,찬성,2017-03-30
20,W168182V,2006450,찬성,2017-03-30
20,MBS2896E,2006450,불참,2017-03-30
20,BN49469V,2006450,불참,2017-03-30
20,NNP30098,2006450,찬성,2017-03-30
20,BWD92364,2006450,불참,2017-03-30
20,1KD95875,2006450,찬성,2017-03-30
