age,member_id,bill_number,result,date
21,USR7059P,2112670,불참,2021-09-28
21,4XG1439M,2112670,찬성,2021-09-28
21,P2N50879,2112670,불참,2021-09-28
21,A2V51235,2112670,찬성,2021-09-28
21,7I09543O,2112670,찬성,2021-09-28
21,1X376850,2112670,찬성,2021-09-28
21,3DK8989T,2112670,찬성,2021-09-28
21,7469929V,2112670,불참,2021-09-28
21,D4L60530,2112670,찬성,2021-09-28
21,M6H1705E,2112670,찬성,2021-09-28
21,OFE45081,2112670,찬성,2021-09-28
21,NTT8182Q,2112670,찬성,2021-09-28
21,ZYH1940A,2112670,찬성,2021-09-28
21,0VU8517U,2112670,불참,2021-09-28
21,M0A1658U,2112670,찬성,2021-09-28
21,HSW1214Q,2112670,불참,2021-09-28
21,NZF1659U,2112670,불참,2021-09-28
21,KR14136C,2112670,불참,2021-09-28
21,SRP7336N,2112670,불참,2021-09-28
21,5765663F,2112670,불참,2021-09-28
21,5KV96424,2112670,찬성,2021-09-28
21,M7T9712V,2112670,불참,2021-09-28
21,60490713,2112670,찬성,2021-09-28
21,UM51067K,2112670,찬성,2021-09-28
21,1WE5693J,2112670,찬성,2021-09-28
21,X3170462,2112670,반대,2021-09-28
21,MY318392,2112670,찬성,2021-09-28
21,4T026790,2112670,찬성,2021-09-28
21,SU53086M,2112670,불참,2021-09-28
21,0WL9321T,2112670,찬성,2021-09-28
21,PZA4062H,2112670,불참,2021-09-28
21,GF286398,2112670,찬성,2021-09-28
21,H5476989,2112670,찬성,2021-09-28
21,40E3739H,2112670,불참,2021-09-28
21,HXT76735,2112670,찬성,2021-09-28
21,0R68099X,2112670,불참,2021-09-28
21,2385336L,2112670,찬성,2021-09-28
21,IN328264,2112670,불참,2021-09-28
21,XBT9550Q,2112670,찬성,2021-09-28
21,ZA54991S,2112670,찬성,2021-09-28
21,MO52543L,2112670,불참,2021-09-28
21,0827740Q,2112670,불참,2021-09-28
21,0W194007,2112670,찬성,2021-09-28
21,X1K3667J,2112670,불참,2021-09-28
21,WMG57662,2112670,찬성,2021-09-28
21,NCP9875N,2112670,찬성,2021-09-28
21,I5I2468R,2112670,찬성,2021-09-28
21,WTR5885Y,2112670,찬성,2021-09-28
21,L5P27909,2112670,불참,2021-09-28
21,3425169D,2112670,찬성,2021-09-28
21,ICH23251,2112670,찬성,2021-09-28
21,OIA3741M,2112670,찬성,2021-09-28
21,6MO8786S,2112670,불참,2021-09-28
21,XWX1513T,2112670,불참,2021-09-28
21,NQR1206Q,2112670,찬성,2021-09-28
21,LG63087O,2112670,불참,2021-09-28
21,NAL4555X,2112670,불참,2021-09-28
21,OW53107J,2112670,찬성,2021-09-28
21,PEP6922S,2112670,불참,2021-09-28
21,L2I9861C,2112670,불참,2021-09-28
21,WCD5518S,2112670,찬성,2021-09-28
21,SVH3899R,2112670,찬성,2021-09-28
21,IOW8224X,2112670,찬성,2021-09-28
21,9JF4562W,2112670,찬성,2021-09-28
21,Y7K5946R,2112670,찬성,2021-09-28
21,Z7Y7827F,2112670,찬성,2021-09-28
21,SBK1544B,2112670,불참,2021-09-28
21,D6U6678O,2112670,찬성,2021-09-28
21,8SV6917G,2112670,불참,2021-09-28
21,QKO6165V,2112670,찬성,2021-09-28
21,68P7228G,2112670,찬성,2021-09-28
21,P0F1530P,2112670,불참,2021-09-28
21,XPP2564T,2112670,불참,2021-09-28
21,LQW3652K,2112670,반대,2021-09-28
21,GAV6441G,2112670,찬성,2021-09-28
21,0YT3774N,2112670,찬성,2021-09-28
21,7JC3239L,2112670,불참,2021-09-28
21,IL74008M,2112670,불참,2021-09-28
21,8P37634C,2112670,불참,2021-09-28
21,N4R2421C,2112670,불참,2021-09-28
21,3C23171A,2112670,불참,2021-09-28
21,P2N4585G,2112670,찬성,2021-09-28
21,TVF3669B,2112670,불참,2021-09-28
21,JMY9959W,2112670,찬성,2021-09-28
21,7R156073,2112670,불참,2021-09-28
21,6AR6743G,2112670,불참,2021-09-28
21,VCP96419,2112670,찬성,2021-09-28
