age,member_id,bill_number,result,date
21,4X525582,2109533,불참,2021-12-02
21,B7R2742J,2109533,찬성,2021-12-02
21,A0P4646G,2109533,불참,2021-12-02
21,A2V51235,2109533,찬성,2021-12-02
21,1X376850,2109533,찬성,2021-12-02
21,3DK8989T,2109533,불참,2021-12-02
21,09I2323E,2109533,찬성,2021-12-02
21,NTT8182Q,2109533,찬성,2021-12-02
21,0VU8517U,2109533,불참,2021-12-02
21,HSW1214Q,2109533,찬성,2021-12-02
21,ZKU88693,2109533,찬성,2021-12-02
21,KNM3215T,2109533,불참,2021-12-02
21,UM51067K,2109533,찬성,2021-12-02
21,X3170462,2109533,찬성,2021-12-02
21,8FB1535Y,2109533,찬성,2021-12-02
21,0WL9321T,2109533,찬성,2021-12-02
21,8348421R,2109533,불참,2021-12-02
21,40E3739H,2109533,찬성,2021-12-02
21,2385336L,2109533,찬성,2021-12-02
21,IN328264,2109533,찬성,2021-12-02
21,WMG57662,2109533,찬성,2021-12-02
21,NCP9875N,2109533,찬성,2021-12-02
21,3425169D,2109533,찬성,2021-12-02
21,NAL4555X,2109533,불참,2021-12-02
21,OW53107J,2109533,찬성,2021-12-02
21,DAN6731C,2109533,불참,2021-12-02
21,ATB59635,2109533,찬성,2021-12-02
21,8SV6917G,2109533,찬성,2021-12-02
21,68P7228G,2109533,불참,2021-12-02
21,40S1959J,2109533,찬성,2021-12-02
21,IL74008M,2109533,찬성,2021-12-02
21,8KF7223D,2109533,찬성,2021-12-02
21,3C23171A,2109533,찬성,2021-12-02
21,TVF3669B,2109533,불참,2021-12-02
21,GX22581L,2109533,찬성,2021-12-02
21,52P3934K,2109533,불참,2021-12-02
21,WHV3448W,2109533,찬성,2021-12-02
21,04T3751T,2109533,불참,2021-12-02
21,DPZ7685X,2109533,불참,2021-12-02
21,O0I2045I,2109533,찬성,2021-12-02
21,CZB4125D,2109533,불참,2021-12-02
21,QUM8288K,2109533,불참,2021-12-02
21,S824682L,2109533,찬성,2021-12-02
21,JZY9937U,2109533,찬성,2021-12-02
21,HSS7466Y,2109533,찬성,2021-12-02
21,KB04377U,2109533,찬성,2021-12-02
21,FU53642G,2109533,찬성,2021-12-02
21,QQP4727N,2109533,찬성,2021-12-02
21,JEZ3130Q,2109533,불참,2021-12-02
21,9L57027L,2109533,불참,2021-12-02
21,LJK4960Z,2109533,찬성,2021-12-02
21,21N57758,2109533,불참,2021-12-02
21,EMC8812P,2109533,찬성,2021-12-02
21,RQQ3807K,2109533,찬성,2021-12-02
21,3249208I,2109533,찬성,2021-12-02
21,XEF29171,2109533,찬성,2021-12-02
21,WVU2479T,2109533,찬성,2021-12-02
21,7XY7109I,2109533,불참,2021-12-02
21,DAV7257X,2109533,찬성,2021-12-02
21,SQ36001H,2109533,찬성,2021-12-02
21,BT62420K,2109533,찬성,2021-12-02
21,TZP9391O,2109533,찬성,2021-12-02
21,P2N50879,2109533,찬성,2021-12-02
21,2N793392,2107681,찬성,2021-07-23
21,WJL30106,2107681,찬성,2021-07-23
21,WFU14784,2107681,찬성,2021-07-23
21,6V37131U,2107681,찬성,2021-07-23
21,X7I4680R,2107681,찬성,2021-07-23
21,BT62420K,2107681,찬성,2021-07-23
21,CAA7713A,2107681,찬성,2021-07-23
21,FIC9046Z,2107681,불참,2021-07-23
21,L7T64271,2107681,찬성,2021-07-23
21,GKD32201,2107681,찬성,2021-07-23
21,G7512472,2107681,찬성,2021-07-23
21,S741317G,2107681,찬성,2021-07-23
21,CCU1009B,2107681,찬성,2021-07-23
