age,member_id,bill_number,result,date
20,W168182V,2019602,찬성,2019-04-05
20,BN49469V,2019602,찬성,2019-04-05
20,8WV8289I,2019602,불참,2019-04-05
20,N6C1899K,2019602,불참,2019-04-05
20,0E97245Y,2019602,찬성,2019-04-05
20,2WQ6656P,2019602,찬성,2019-04-05
20,7AN97172,2019602,찬성,2019-04-05
20,HTK5293K,2019602,찬성,2019-04-05
20,71M8132V,2019602,불참,2019-04-05
20,GW55008L,2019602,불참,2019-04-05
20,23D73143,2019602,찬성,2019-04-05
20,RCF90176,2019602,찬성,2019-04-05
20,KA04352K,2019602,불참,2019-04-05
20,VNF2868Z,2019602,불참,2019-04-05
20,HE838063,2019602,불참,2019-04-05
20,OTE19384,2019602,불참,2019-04-05
20,EUR98126,2019602,찬성,2019-04-05
20,ZBX31520,2019602,찬성,2019-04-05
20,ZL32287Z,2019602,찬성,2019-04-05
20,A486635H,2019602,찬성,2019-04-05
20,9UW75767,2019602,찬성,2019-04-05
20,5K343700,2019602,찬성,2019-04-05
20,UDB4825U,2019602,찬성,2019-04-05
20,ZJI5740K,2019602,찬성,2019-04-05
20,LDY9563L,2019602,찬성,2019-04-05
20,11N7618M,2019602,찬성,2019-04-05
20,IDV9108J,2019602,불참,2019-04-05
20,OQO34632,2019602,불참,2019-04-05
20,WNN9272X,2019602,불참,2019-04-05
20,U9G5099O,2019602,찬성,2019-04-05
20,JMD3241I,2019602,찬성,2019-04-05
20,MTK2954E,2019602,찬성,2019-04-05
20,ABT2266H,2019602,불참,2019-04-05
20,OC037566,2019602,찬성,2019-04-05
20,8KB8281W,2019602,불참,2019-04-05
20,9FL71418,2019602,불참,2019-04-05
20,06571503,2019602,찬성,2019-04-05
20,NZF1659U,2019602,불참,2019-04-05
20,ZDR63255,2019602,찬성,2019-04-05
20,GFF1986K,2019602,찬성,2019-04-05
20,60490713,2019602,찬성,2019-04-05
20,UM51067K,2019602,찬성,2019-04-05
20,1WE5693J,2019602,찬성,2019-04-05
20,EH27538E,2019602,찬성,2019-04-05
20,IN328264,2019602,불참,2019-04-05
20,MO52543L,2019602,찬성,2019-04-05
20,0W194007,2019602,불참,2019-04-05
20,PAO22428,2019602,찬성,2019-04-05
20,NQR1206Q,2019602,찬성,2019-04-05
20,PEP6922S,2019602,찬성,2019-04-05
20,ZRF3039U,2019602,찬성,2019-04-05
20,N4R2421C,2019602,찬성,2019-04-05
20,O7R5461J,2019602,찬성,2019-04-05
20,J2O8643H,2019602,불참,2019-04-05
20,TKJ4800F,2019602,찬성,2019-04-05
20,04T3751T,2019602,찬성,2019-04-05
20,MSY7784L,2019602,찬성,2019-04-05
20,EVH1507C,2019602,불참,2019-04-05
20,CZB4125D,2019602,불참,2019-04-05
20,Q9H5708M,2019602,찬성,2019-04-05
20,3ZR4438W,2019602,찬성,2019-04-05
