age,member_id,bill_number,result,date
20,PEP6922S,2013775,찬성,2018-05-28
20,V0O5343U,2013775,찬성,2018-05-28
20,68P7228G,2013775,찬성,2018-05-28
20,XPP2564T,2013775,찬성,2018-05-28
20,N4R2421C,2013775,찬성,2018-05-28
20,GDG1847Z,2013775,찬성,2018-05-28
20,7R156073,2013775,찬성,2018-05-28
20,6AU2417B,2013775,찬성,2018-05-28
20,1Y73132H,2013775,찬성,2018-05-28
20,O6D8329R,2013775,찬성,2018-05-28
20,EVH1507C,2013775,찬성,2018-05-28
20,N9X9673B,2013775,찬성,2018-05-28
20,UGH6481E,2013775,찬성,2018-05-28
20,W4X85128,2013775,찬성,2018-05-28
20,YKW37422,2013775,찬성,2018-05-28
20,BM63269Y,2013775,찬성,2018-05-28
20,3ZR4438W,2013775,찬성,2018-05-28
20,HSS7466Y,2013775,찬성,2018-05-28
20,16D7652C,2013775,찬성,2018-05-28
20,K3W33496,2013775,찬성,2018-05-28
20,M2Q9024I,2013775,찬성,2018-05-28
20,C7E79345,2013775,찬성,2018-05-28
20,UQ282145,2013775,찬성,2018-05-28
20,TRE2429O,2013775,찬성,2018-05-28
20,E6U4345C,2013775,찬성,2018-05-28
20,9VR65006,2013775,불참,2018-05-28
20,RQQ3807K,2013775,찬성,2018-05-28
20,FYI20317,2013775,찬성,2018-05-28
20,ZYP7962W,2013775,불참,2018-05-28
20,3249208I,2013775,불참,2018-05-28
20,GX38539O,2013775,찬성,2018-05-28
20,QTW6852F,2013775,찬성,2018-05-28
20,TST4507I,2013775,찬성,2018-05-28
20,G1570880,2013775,찬성,2018-05-28
20,BT62420K,2013775,찬성,2018-05-28
20,B7R2742J,2013775,찬성,2018-05-28
20,E1J8836Y,2013775,불참,2018-05-28
20,TWL5801D,2013775,불참,2018-05-28
20,P303213F,2013775,불참,2018-05-28
20,PWU27609,2013775,불참,2018-05-28
20,WDR7061Y,2013775,불참,2018-05-28
20,8IN46764,2013775,불참,2018-05-28
20,T2K9554I,2013775,찬성,2018-05-28
20,CAL85655,2013775,찬성,2018-05-28
20,2XI97689,2013775,찬성,2018-05-28
20,S8431719,2013775,불참,2018-05-28
20,0135473I,2013775,찬성,2018-05-28
20,6DG91769,2013775,찬성,2018-05-28
20,9XB6464U,2013775,불참,2018-05-28
20,SLW27496,2013775,불참,2018-05-28
20,QZU9232M,2013775,불참,2018-05-28
20,V8I36226,2013775,찬성,2018-05-28
20,9ZP9014Q,2013775,찬성,2018-05-28
20,W168182V,2013775,찬성,2018-05-28
20,MBS2896E,2013775,불참,2018-05-28
20,BN49469V,2013775,찬성,2018-05-28
20,NNP30098,2013775,찬성,2018-05-28
20,8BF5855P,2013775,찬성,2018-05-28
20,1KD95875,2013775,찬성,2018-05-28
20,SNJ6318D,2013775,찬성,2018-05-28
20,4Y54669I,2013775,찬성,2018-05-28
20,1PZ8289D,2013775,찬성,2018-05-28
20,8WV8289I,2013775,찬성,2018-05-28
20,2WQ6656P,2013775,찬성,2018-05-28
20,AFQ26679,2013775,찬성,2018-05-28
20,25G2571T,2013775,찬성,2018-05-28
20,HTK5293K,2013775,찬성,2018-05-28
20,GW55008L,2013775,찬성,2018-05-28
20,5CO4531H,2013775,찬성,2018-05-28
20,YLM92014,2013775,찬성,2018-05-28
20,23D73143,2013775,불참,2018-05-28
20,AMF4093D,2013775,찬성,2018-05-28
20,DTG4846A,2013775,찬성,2018-05-28
20,AJV31724,2013775,찬성,2018-05-28
20,I7Z3068X,2013775,찬성,2018-05-28
20,SEK1881Q,2013775,찬성,2018-05-28
20,A935446Z,2013775,찬성,2018-05-28
20,0ID22746,2013775,찬성,2018-05-28
20,JOY4394O,2013775,불참,2018-05-28
20,OTE19384,2013775,찬성,2018-05-28
20,ZGA4092Y,2013775,찬성,2018-05-28
20,EUR98126,2013775,찬성,2018-05-28
20,SY09851R,2013775,찬성,2018-05-28
20,IUE5875N,2013775,찬성,2018-05-28
20,0AI7568W,2013775,찬성,2018-05-28
20,3NM5411H,2013775,찬성,2018-05-28
20,Y3E8697I,2013775,불참,2018-05-28
20,RH454994,2013775,찬성,2018-05-28
20,ZBX31520,2013775,찬성,2018-05-28
20,A486635H,2013775,찬성,2018-05-28
20,QZR19240,2013775,찬성,2018-05-28
20,9WQ7845Z,2013775,찬성,2018-05-28
20,XTB3104O,2013775,찬성,2018-05-28
20,5HG31863,2013775,기권,2018-05-28
20,DKB8522X,2013775,찬성,2018-05-28
20,ZJI5740K,2013775,찬성,2018-05-28
20,GXT11570,2013775,찬성,2018-05-28
20,TO79481Z,2013775,찬성,2018-05-28
20,Q6G2914I,2013775,찬성,2018-05-28
20,I5V5327I,2013775,찬성,2018-05-28
20,0GF6251P,2013775,찬성,2018-05-28
20,A8O42480,2013775,찬성,2018-05-28
20,JWW6081H,2013775,찬성,2018-05-28
20,OQO34632,2013775,찬성,2018-05-28
20,WNN9272X,2013775,불참,2018-05-28
20,JMD3241I,2013775,찬성,2018-05-28
20,06X3845L,2013775,찬성,2018-05-28
20,OC037566,2013775,찬성,2018-05-28
20,LSK9789D,2013775,찬성,2018-05-28
20,IH436704,2013775,찬성,2018-05-28
20,SSF6805Q,2013775,찬성,2018-05-28
20,WYC63862,2013775,찬성,2018-05-28
20,06571503,2013775,찬성,2018-05-28
20,09I2323E,2013775,찬성,2018-05-28
20,A3H7195R,2013775,찬성,2018-05-28
20,ZYH1940A,2013775,찬성,2018-05-28
20,HSW1214Q,2013775,찬성,2018-05-28
20,NZF1659U,2013775,불참,2018-05-28
20,5765663F,2013775,찬성,2018-05-28
20,GFF1986K,2013775,찬성,2018-05-28
20,ZKU88693,2013775,찬성,2018-05-28
20,UM51067K,2013775,찬성,2018-05-28
20,MO52543L,2013775,찬성,2018-05-28
20,0W194007,2013775,불참,2018-05-28
20,PAO22428,2013775,찬성,2018-05-28
20,OW53107J,2013775,찬성,2018-05-28
20,UIZ3103R,2011478,불참,2018-03-30
20,39P2522W,2011478,불참,2018-03-30
20,DCN7433W,2011478,찬성,2018-03-30
20,3SP89633,2011478,불참,2018-03-30
20,LCJ77278,2011478,찬성,2018-03-30
20,GN240959,2011478,찬성,2018-03-30
20,VHK3402G,2011478,찬성,2018-03-30
20,TZD17894,2011478,불참,2018-03-30
20,TIS61927,2011478,찬성,2018-03-30
20,YBM9779M,2011478,찬성,2018-03-30
20,0582116P,2011478,불참,2018-03-30
20,JG77046J,2011478,불참,2018-03-30
20,IQ54138I,2011478,찬성,2018-03-30
20,PAB29217,2011478,불참,2018-03-30
20,URV1689Q,2011478,불참,2018-03-30
20,C7Z8238W,2011478,찬성,2018-03-30
20,IQN7588X,2011478,찬성,2018-03-30
20,BQS2021C,2011478,찬성,2018-03-30
20,8DK7238W,2011478,찬성,2018-03-30
20,MGE7194M,2011478,불참,2018-03-30
20,QKY38290,2011478,불참,2018-03-30
20,MC32279F,2011478,찬성,2018-03-30
20,HE838063,2011478,불참,2018-03-30
20,9S468336,2011478,찬성,2018-03-30
20,8X46899U,2011478,찬성,2018-03-30
20,ZL32287Z,2011478,찬성,2018-03-30
20,8WC7967F,2011478,찬성,2018-03-30
20,QB390802,2011478,찬성,2018-03-30
20,Q6A9034Q,2011478,찬성,2018-03-30
20,6RP89579,2011478,찬성,2018-03-30
20,MPV9321A,2011478,찬성,2018-03-30
20,LDY9563L,2011478,불참,2018-03-30
20,R7N74579,2011478,불참,2018-03-30
20,11N7618M,2011478,찬성,2018-03-30
20,IDV9108J,2011478,찬성,2018-03-30
20,X9Y63914,2011478,불참,2018-03-30
20,7KD2317D,2011478,찬성,2018-03-30
20,ABT2266H,2011478,찬성,2018-03-30
20,GMK1374L,2011478,찬성,2018-03-30
20,BTP28870,2011478,찬성,2018-03-30
20,GDN7894V,2011478,찬성,2018-03-30
20,ZDR63255,2011478,찬성,2018-03-30
