age,member_id,bill_number,result,date
20,SEK1881Q,2004025,찬성,2017-03-30
20,0ID22746,2004025,불참,2017-03-30
20,OTE19384,2004025,불참,2017-03-30
20,R365233W,2004025,불참,2017-03-30
20,SY09851R,2004025,불참,2017-03-30
20,H337332S,2004025,찬성,2017-03-30
20,YOG1280B,2004025,불참,2017-03-30
20,EX94352K,2004025,찬성,2017-03-30
20,3NM5411H,2004025,불참,2017-03-30
20,8X46899U,2004025,찬성,2017-03-30
20,ZBX31520,2004025,찬성,2017-03-30
20,A486635H,2004025,불참,2017-03-30
20,8EL9225R,2004025,불참,2017-03-30
20,9UW75767,2004025,불참,2017-03-30
20,9WQ7845Z,2004025,찬성,2017-03-30
20,5HG31863,2004025,불참,2017-03-30
20,GXT11570,2004025,찬성,2017-03-30
20,Q6G2914I,2004025,찬성,2017-03-30
20,I5V5327I,2004025,찬성,2017-03-30
20,11N7618M,2004025,찬성,2017-03-30
20,0GF6251P,2004025,찬성,2017-03-30
20,A8O42480,2004025,불참,2017-03-30
20,IDV9108J,2004025,불참,2017-03-30
20,X9Y63914,2004025,불참,2017-03-30
20,OQO34632,2004025,찬성,2017-03-30
20,WNN9272X,2004025,찬성,2017-03-30
20,7KD2317D,2004025,찬성,2017-03-30
20,LSK9789D,2004025,찬성,2017-03-30
20,GMK1374L,2004025,불참,2017-03-30
20,16I8621J,2004025,찬성,2017-03-30
20,IH436704,2004025,찬성,2017-03-30
20,M6K7940A,2004025,찬성,2017-03-30
20,BTP28870,2004025,찬성,2017-03-30
20,GDN7894V,2004025,찬성,2017-03-30
20,SSF6805Q,2004025,찬성,2017-03-30
20,WYC63862,2004025,찬성,2017-03-30
20,0VU8517U,2004025,찬성,2017-03-30
20,M0A1658U,2004025,기권,2017-03-30
20,HSW1214Q,2004025,찬성,2017-03-30
20,NZF1659U,2004025,찬성,2017-03-30
20,GFF1986K,2004025,불참,2017-03-30
20,ZKU88693,2004025,찬성,2017-03-30
20,60490713,2004025,찬성,2017-03-30
20,UM51067K,2004025,찬성,2017-03-30
20,XBT9550Q,2004025,찬성,2017-03-30
20,0827740Q,2004025,찬성,2017-03-30
20,XPP2564T,2004025,불참,2017-03-30
20,GDG1847Z,2004025,불참,2017-03-30
20,O7R5461J,2004025,불참,2017-03-30
20,IQ54138I,2004025,불참,2017-03-30
20,PAB29217,2004025,찬성,2017-03-30
20,2SE64657,2004025,찬성,2017-03-30
20,YVN3115U,2004025,불참,2017-03-30
20,F5U2979W,2004025,불참,2017-03-30
20,C7Z8238W,2004025,불참,2017-03-30
20,IQN7588X,2004025,불참,2017-03-30
20,N6C1899K,2004025,불참,2017-03-30
20,24E9427D,2004025,찬성,2017-03-30
20,BQS2021C,2004025,불참,2017-03-30
20,2WQ6656P,2004025,불참,2017-03-30
20,7AN97172,2004025,찬성,2017-03-30
20,O8E1566L,2004025,불참,2017-03-30
20,HTK5293K,2004025,찬성,2017-03-30
20,9EA39580,2004025,불참,2017-03-30
20,AMF4093D,2004025,찬성,2017-03-30
20,RCF90176,2004025,찬성,2017-03-30
20,KA04352K,2004025,불참,2017-03-30
20,CJX51868,2004025,찬성,2017-03-30
20,V2R7430Z,2004025,찬성,2017-03-30
