age,member_id,bill_number,result,date
20,NZF1659U,2019614,불참,2019-04-05
20,ZDR63255,2019614,찬성,2019-04-05
20,KR14136C,2019614,불참,2019-04-05
20,5765663F,2019614,찬성,2019-04-05
20,GFF1986K,2019614,찬성,2019-04-05
20,60490713,2019614,찬성,2019-04-05
20,UM51067K,2019614,찬성,2019-04-05
20,1WE5693J,2019614,찬성,2019-04-05
20,EH27538E,2019614,찬성,2019-04-05
20,SU53086M,2019614,찬성,2019-04-05
20,V429892C,2019614,불참,2019-04-05
20,IN328264,2019614,불참,2019-04-05
20,MO52543L,2019614,찬성,2019-04-05
20,0827740Q,2019614,찬성,2019-04-05
20,0W194007,2019614,불참,2019-04-05
20,PAO22428,2019614,찬성,2019-04-05
20,BLC8630L,2019614,찬성,2019-04-05
20,NQR1206Q,2019614,찬성,2019-04-05
20,PEP6922S,2019614,찬성,2019-04-05
20,8SV6917G,2019614,불참,2019-04-05
20,GD131760,2019614,찬성,2019-04-05
20,ZRF3039U,2019614,찬성,2019-04-05
20,V0O5343U,2019614,찬성,2019-04-05
20,68P7228G,2019614,불참,2019-04-05
20,FRN1867O,2019614,불참,2019-04-05
20,N4R2421C,2019614,찬성,2019-04-05
20,GDG1847Z,2019614,불참,2019-04-05
20,O7R5461J,2019614,불참,2019-04-05
20,JMY9959W,2019614,찬성,2019-04-05
20,J2O8643H,2019614,불참,2019-04-05
20,ARP89147,2019614,찬성,2019-04-05
20,6AU2417B,2019614,불참,2019-04-05
20,1Y73132H,2019614,찬성,2019-04-05
20,I0S53762,2019614,불참,2019-04-05
20,TKJ4800F,2019614,찬성,2019-04-05
20,04T3751T,2019614,찬성,2019-04-05
20,MSY7784L,2019614,찬성,2019-04-05
20,EVH1507C,2019614,불참,2019-04-05
20,K5F2023J,2019614,찬성,2019-04-05
20,N9X9673B,2019614,불참,2019-04-05
20,CZB4125D,2019614,불참,2019-04-05
20,S824682L,2019614,찬성,2019-04-05
20,W4X85128,2019614,찬성,2019-04-05
20,Q9H5708M,2019614,찬성,2019-04-05
20,MRK4871S,2019614,찬성,2019-04-05
20,3ZR4438W,2019614,찬성,2019-04-05
20,HSS7466Y,2019614,찬성,2019-04-05
20,16D7652C,2019614,찬성,2019-04-05
20,LJK4960Z,2019614,찬성,2019-04-05
20,K3W33496,2019614,찬성,2019-04-05
20,M2Q9024I,2019614,불참,2019-04-05
20,CI15627C,2019614,찬성,2019-04-05
20,21N57758,2019614,불참,2019-04-05
20,4019850M,2019614,찬성,2019-04-05
20,UQ282145,2019614,불참,2019-04-05
20,TRE2429O,2019614,찬성,2019-04-05
20,E6U4345C,2019614,찬성,2019-04-05
20,9VR65006,2019614,찬성,2019-04-05
20,D0C85236,2019614,찬성,2019-04-05
20,XSP20229,2019614,불참,2019-04-05
20,RQQ3807K,2019614,찬성,2019-04-05
20,FYI20317,2019614,찬성,2019-04-05
20,8X15119P,2019614,기권,2019-04-05
20,CNW5754J,2019614,불참,2019-04-05
20,3249208I,2019614,찬성,2019-04-05
20,XEF29171,2019614,찬성,2019-04-05
20,WVU2479T,2019614,찬성,2019-04-05
20,9D939735,2019614,불참,2019-04-05
20,QTW6852F,2019614,찬성,2019-04-05
20,7XY7109I,2019614,찬성,2019-04-05
20,TST4507I,2019614,찬성,2019-04-05
20,5KV82250,2019614,찬성,2019-04-05
20,6YT83269,2019614,찬성,2019-04-05
20,1MU99298,2019614,찬성,2019-04-05
20,G152611B,2019614,찬성,2019-04-05
20,SQ36001H,2019614,찬성,2019-04-05
20,G1570880,2019614,찬성,2019-04-05
20,9LD2641Q,2019614,찬성,2019-04-05
20,FOK3459D,2019614,찬성,2019-04-05
20,QUO78839,2019614,찬성,2019-04-05
20,LPB30152,2019614,찬성,2019-04-05
20,TZP9391O,2019614,불참,2019-04-05
20,6V37131U,2019614,찬성,2019-04-05
20,OSV9142K,2019614,불참,2019-04-05
20,B7R2742J,2019614,찬성,2019-04-05
20,FJK3396E,2019614,찬성,2019-04-05
