age,member_id,bill_number,result,date
22,JSA8739I,2205976,찬성,2024-11-28
22,RMC1840P,2205976,찬성,2024-11-28
22,MR210505,2205976,불참,2024-11-28
22,CGW7415Z,2205976,불참,2024-11-28
22,RUZ25800,2205976,찬성,2024-11-28
22,XPP2564T,2205976,불참,2024-11-28
22,9YO73104,2205976,찬성,2024-11-28
22,9VR65006,2205976,불참,2024-11-28
22,XEF29171,2205976,찬성,2024-11-28
22,GP21946O,2205976,불참,2024-11-28
22,JG77046J,2207085,찬성,2024-12-31
22,QUR40502,2207085,찬성,2024-12-31
22,PYA8594I,2207085,찬성,2024-12-31
22,URV1689Q,2207085,찬성,2024-12-31
22,D9I3309M,2207085,찬성,2024-12-31
22,HVV5250J,2207085,찬성,2024-12-31
22,M4O5221T,2207085,찬성,2024-12-31
22,5TQ6306B,2207085,찬성,2024-12-31
22,25G2571T,2207085,찬성,2024-12-31
22,51A45980,2207085,찬성,2024-12-31
22,3LP22204,2207085,찬성,2024-12-31
22,V2R7430Z,2207085,찬성,2024-12-31
22,YOG1280B,2207085,찬성,2024-12-31
22,DWK26447,2207085,불참,2024-12-31
22,NUB4941Z,2207085,찬성,2024-12-31
22,YM42715P,2207085,찬성,2024-12-31
22,URX8075K,2207085,찬성,2024-12-31
22,6VC83722,2207085,찬성,2024-12-31
22,3TP65086,2207085,찬성,2024-12-31
22,RC885085,2207085,찬성,2024-12-31
22,KNP22261,2207085,찬성,2024-12-31
22,9HE7226N,2207085,찬성,2024-12-31
22,HFV52269,2207085,찬성,2024-12-31
22,EFU76868,2207085,찬성,2024-12-31
22,RJH6314D,2207085,찬성,2024-12-31
22,3OQ8273H,2207085,찬성,2024-12-31
22,B7789327,2207085,찬성,2024-12-31
22,5762459L,2207085,찬성,2024-12-31
22,7GW5372Y,2207085,찬성,2024-12-31
22,WXJ8352N,2207085,찬성,2024-12-31
22,G6W8250J,2207085,찬성,2024-12-31
22,MDC3257K,2207085,찬성,2024-12-31
22,KBK8836C,2207085,찬성,2024-12-31
22,0698755I,2207085,찬성,2024-12-31
22,EB16073M,2207085,찬성,2024-12-31
22,8UC4779G,2207085,찬성,2024-12-31
22,80C5885Z,2207085,기권,2024-12-31
22,8O34202I,2207085,찬성,2024-12-31
22,T4I4862D,2207085,찬성,2024-12-31
