age,member_id,bill_number,result,date
22,HXT76735,2201627,찬성,2024-11-28
22,RPN2293B,2201627,찬성,2024-11-28
22,5N65159P,2201627,찬성,2024-11-28
22,T6A6557F,2201627,찬성,2024-11-28
22,Q129715Y,2201627,찬성,2024-11-28
22,HE08888N,2201627,찬성,2024-11-28
22,86R9476S,2201627,찬성,2024-11-28
22,IC499858,2201627,찬성,2024-11-28
22,N2P9317N,2201627,찬성,2024-11-28
22,OWD1018N,2201627,찬성,2024-11-28
22,JG77046J,2208497,불참,2025-02-27
22,PYA8594I,2208497,찬성,2025-02-27
22,URV1689Q,2208497,불참,2025-02-27
22,D9I3309M,2208497,찬성,2025-02-27
22,M4O5221T,2208497,불참,2025-02-27
22,5TQ6306B,2208497,찬성,2025-02-27
22,25G2571T,2208497,불참,2025-02-27
22,NUB4941Z,2208497,찬성,2025-02-27
22,VDN5593C,2208497,불참,2025-02-27
22,KFM1081G,2208497,찬성,2025-02-27
22,YM42715P,2208497,찬성,2025-02-27
22,URX8075K,2208497,찬성,2025-02-27
22,6VC83722,2208497,찬성,2025-02-27
22,3TP65086,2208497,찬성,2025-02-27
22,RC885085,2208497,찬성,2025-02-27
22,KNP22261,2208497,불참,2025-02-27
22,9HE7226N,2208497,찬성,2025-02-27
22,EFU76868,2208497,찬성,2025-02-27
22,N378078V,2208497,찬성,2025-02-27
22,3OQ8273H,2208497,찬성,2025-02-27
22,B7789327,2208497,불참,2025-02-27
22,5762459L,2208497,불참,2025-02-27
22,EB16073M,2208497,찬성,2025-02-27
22,8O34202I,2208497,불참,2025-02-27
22,YGB8604T,2208497,찬성,2025-02-27
22,3NI5978A,2208497,찬성,2025-02-27
22,88O1334C,2208497,찬성,2025-02-27
22,8TU8443O,2208497,찬성,2025-02-27
22,42K7317Y,2208497,불참,2025-02-27
22,YN160848,2208497,불참,2025-02-27
22,RAJ1024Z,2208497,불참,2025-02-27
22,JSA8739I,2208497,찬성,2025-02-27
22,LYY5513O,2208497,불참,2025-02-27
22,DAY6557K,2208497,불참,2025-02-27
22,GP07421U,2208497,찬성,2025-02-27
22,A0P4646G,2208497,불참,2025-02-27
22,7469929V,2208497,불참,2025-02-27
22,OFE45081,2208497,찬성,2025-02-27
22,AEO5706C,2208497,찬성,2025-02-27
22,ZW43496R,2208497,찬성,2025-02-27
22,9901388T,2208497,불참,2025-02-27
22,ZDR63255,2208497,찬성,2025-02-27
22,VZA76236,2208497,찬성,2025-02-27
22,QQ429063,2208497,찬성,2025-02-27
