age,member_id,bill_number,result,date
21,SRP7336N,2103646,불참,2022-05-29
21,GFF1986K,2103646,찬성,2022-05-29
21,WJL30106,2103646,불참,2022-05-29
21,5KV96424,2103646,불참,2022-05-29
21,60490713,2103646,찬성,2022-05-29
21,HKJ99607,2103646,불참,2022-05-29
21,8FB1535Y,2103646,찬성,2022-05-29
21,SU53086M,2103646,불참,2022-05-29
21,PZA4062H,2103646,찬성,2022-05-29
21,MR210505,2103646,불참,2022-05-29
21,GF286398,2103646,불참,2022-05-29
21,8348421R,2103646,찬성,2022-05-29
21,H5476989,2103646,불참,2022-05-29
21,JQA21112,2103646,찬성,2022-05-29
21,4L695580,2103646,찬성,2022-05-29
21,HXT76735,2103646,찬성,2022-05-29
21,RPN2293B,2103646,찬성,2022-05-29
21,0R68099X,2103646,찬성,2022-05-29
21,V429892C,2103646,찬성,2022-05-29
21,2385336L,2103646,찬성,2022-05-29
21,IN328264,2103646,찬성,2022-05-29
21,XBT9550Q,2103646,불참,2022-05-29
21,MO52543L,2103646,불참,2022-05-29
21,0W194007,2103646,찬성,2022-05-29
21,WMG57662,2103646,찬성,2022-05-29
21,I5I2468R,2103646,찬성,2022-05-29
21,WTR5885Y,2103646,찬성,2022-05-29
21,IOW1101J,2103646,불참,2022-05-29
21,OIA3741M,2103646,찬성,2022-05-29
21,6MO8786S,2103646,찬성,2022-05-29
21,XWX1513T,2103646,찬성,2022-05-29
21,CT85313K,2103646,찬성,2022-05-29
21,NQR1206Q,2103646,찬성,2022-05-29
21,PEP6922S,2103646,찬성,2022-05-29
21,L2I9861C,2103646,찬성,2022-05-29
21,WCD5518S,2103646,찬성,2022-05-29
21,SVH3899R,2103646,불참,2022-05-29
21,I434361W,2103646,찬성,2022-05-29
21,IOW8224X,2103646,찬성,2022-05-29
21,9JF4562W,2103646,찬성,2022-05-29
21,Y7K5946R,2103646,찬성,2022-05-29
21,ATB59635,2103646,찬성,2022-05-29
21,SBK1544B,2103646,찬성,2022-05-29
21,KUO3574J,2103646,찬성,2022-05-29
21,D6U6678O,2103646,찬성,2022-05-29
21,S9U45255,2103646,찬성,2022-05-29
21,GD131760,2103646,찬성,2022-05-29
21,V0O5343U,2103646,불참,2022-05-29
21,P0F1530P,2103646,불참,2022-05-29
21,LQW3652K,2103646,찬성,2022-05-29
21,RO593601,2103646,찬성,2022-05-29
21,UB114374,2103646,찬성,2022-05-29
21,GAV6441G,2103646,찬성,2022-05-29
21,7JC3239L,2103646,불참,2022-05-29
21,IL74008M,2103646,찬성,2022-05-29
21,8KF7223D,2103646,찬성,2022-05-29
21,8P37634C,2103646,불참,2022-05-29
21,CNZ51556,2103646,찬성,2022-05-29
21,GDG1847Z,2103646,찬성,2022-05-29
21,P2N4585G,2103646,찬성,2022-05-29
21,O7R5461J,2103646,불참,2022-05-29
21,JMY9959W,2103646,찬성,2022-05-29
21,6AR6743G,2103646,찬성,2022-05-29
21,6AU2417B,2103646,찬성,2022-05-29
21,8VJ8533R,2103646,찬성,2022-05-29
21,B7D7534L,2103646,찬성,2022-05-29
21,GX22581L,2103646,불참,2022-05-29
21,SE233396,2103646,불참,2022-05-29
21,AFH96856,2103646,불참,2022-05-29
21,52P3934K,2103646,찬성,2022-05-29
21,B7H6207C,2103646,찬성,2022-05-29
21,6399076T,2103646,찬성,2022-05-29
21,4U29186R,2103646,찬성,2022-05-29
21,WHV3448W,2103646,찬성,2022-05-29
21,1Y73132H,2103646,찬성,2022-05-29
21,LH97552Q,2103646,찬성,2022-05-29
21,O6D8329R,2103646,불참,2022-05-29
21,MSY7784L,2103646,불참,2022-05-29
21,EVH1507C,2103646,찬성,2022-05-29
21,14M56632,2103646,불참,2022-05-29
21,5MD4184K,2103646,찬성,2022-05-29
21,5K93695T,2103646,불참,2022-05-29
21,6U243644,2103646,찬성,2022-05-29
21,KFS1358P,2103646,찬성,2022-05-29
21,J9S37905,2103646,찬성,2022-05-29
21,CAA7713A,2103646,찬성,2022-05-29
21,CZB4125D,2103646,찬성,2022-05-29
21,QUM8288K,2103646,불참,2022-05-29
21,S824682L,2103646,찬성,2022-05-29
21,W4X85128,2103646,불참,2022-05-29
21,Q9H5708M,2103646,찬성,2022-05-29
21,MRK4871S,2103646,불참,2022-05-29
21,2NV6751W,2103646,찬성,2022-05-29
21,BM63269Y,2103646,찬성,2022-05-29
21,M7O7878U,2103646,불참,2022-05-29
21,YLS4431M,2103646,불참,2022-05-29
21,3ZR4438W,2103646,찬성,2022-05-29
21,16D7652C,2103646,찬성,2022-05-29
21,KB04377U,2103646,불참,2022-05-29
21,MLH1404S,2103646,불참,2022-05-29
21,XR24352K,2103646,찬성,2022-05-29
21,JEZ3130Q,2103646,불참,2022-05-29
21,GOC54665,2103646,찬성,2022-05-29
21,5UN9725L,2103646,불참,2022-05-29
21,LJK4960Z,2103646,불참,2022-05-29
21,K3W33496,2103646,찬성,2022-05-29
21,C7E79345,2103646,불참,2022-05-29
21,UQ282145,2103646,불참,2022-05-29
21,TRE2429O,2103646,불참,2022-05-29
21,E6U4345C,2103646,찬성,2022-05-29
21,7BM2933Y,2103646,찬성,2022-05-29
21,2UD1340H,2103646,찬성,2022-05-29
21,9VR65006,2103646,불참,2022-05-29
21,X7I4680R,2103646,불참,2022-05-29
21,EMC8812P,2103646,찬성,2022-05-29
21,XJC13432,2103646,불참,2022-05-29
21,XSP20229,2103646,찬성,2022-05-29
21,T465023H,2103646,찬성,2022-05-29
21,3RW63706,2103646,찬성,2022-05-29
21,FYI20317,2103646,불참,2022-05-29
21,8X15119P,2103646,불참,2022-05-29
21,CNW5754J,2103646,찬성,2022-05-29
21,3249208I,2103646,찬성,2022-05-29
21,GX38539O,2103646,찬성,2022-05-29
21,XEF29171,2103646,찬성,2022-05-29
21,9D939735,2103646,찬성,2022-05-29
21,QTW6852F,2103646,찬성,2022-05-29
21,7XY7109I,2103646,찬성,2022-05-29
21,TST4507I,2103646,찬성,2022-05-29
21,L7J93733,2103646,찬성,2022-05-29
21,DAV7257X,2103646,찬성,2022-05-29
21,LT72093S,2103646,찬성,2022-05-29
21,GE71932C,2103646,찬성,2022-05-29
21,6YT83269,2103646,찬성,2022-05-29
21,1MU99298,2103646,찬성,2022-05-29
