age,member_id,bill_number,result,date
20,OC037566,2004196,찬성,2016-12-08
20,16I8621J,2004196,찬성,2016-12-08
20,M6K7940A,2004196,찬성,2016-12-08
20,GDN7894V,2004196,반대,2016-12-08
20,SSF6805Q,2004196,찬성,2016-12-08
20,09I2323E,2004196,찬성,2016-12-08
20,NTT8182Q,2004196,찬성,2016-12-08
20,A3H7195R,2004196,찬성,2016-12-08
20,0VU8517U,2004196,불참,2016-12-08
20,HSW1214Q,2004196,찬성,2016-12-08
20,NZF1659U,2004196,찬성,2016-12-08
20,KR14136C,2004196,찬성,2016-12-08
20,5765663F,2004196,찬성,2016-12-08
20,GFF1986K,2004196,찬성,2016-12-08
20,ZKU88693,2004196,찬성,2016-12-08
20,UM51067K,2004196,찬성,2016-12-08
20,V429892C,2004196,불참,2016-12-08
20,XBT9550Q,2004196,찬성,2016-12-08
20,PAO22428,2004196,찬성,2016-12-08
20,NQR1206Q,2004196,불참,2016-12-08
20,OW53107J,2004196,찬성,2016-12-08
20,PEP6922S,2004196,찬성,2016-12-08
20,S9U45255,2004196,찬성,2016-12-08
20,8SV6917G,2004196,찬성,2016-12-08
20,GD131760,2004196,기권,2016-12-08
20,ZRF3039U,2004196,찬성,2016-12-08
20,V0O5343U,2004196,찬성,2016-12-08
20,68P7228G,2004196,찬성,2016-12-08
20,FRN1867O,2004196,찬성,2016-12-08
20,GDG1847Z,2004196,찬성,2016-12-08
20,TVF3669B,2004196,찬성,2016-12-08
20,ARP89147,2004196,찬성,2016-12-08
20,1Y73132H,2004196,불참,2016-12-08
20,LH97552Q,2004196,찬성,2016-12-08
20,TKJ4800F,2004196,찬성,2016-12-08
20,O6D8329R,2004196,찬성,2016-12-08
20,MSY7784L,2004196,불참,2016-12-08
20,K5F2023J,2004196,찬성,2016-12-08
20,CZB4125D,2004196,불참,2016-12-08
20,S824682L,2004196,찬성,2016-12-08
20,W4X85128,2004196,불참,2016-12-08
20,YKW37422,2004196,찬성,2016-12-08
20,BM63269Y,2004196,찬성,2016-12-08
20,16D7652C,2004196,찬성,2016-12-08
20,M2Q9024I,2004196,찬성,2016-12-08
20,DBA1057Z,2004196,찬성,2016-12-08
20,21N57758,2004196,찬성,2016-12-08
20,C7E79345,2004196,찬성,2016-12-08
20,UQ282145,2004196,찬성,2016-12-08
20,7BM2933Y,2004196,찬성,2016-12-08
20,CDL93608,2004196,찬성,2016-12-08
20,9VR65006,2004196,불참,2016-12-08
20,D0C85236,2004196,찬성,2016-12-08
20,ZYP7962W,2004196,불참,2016-12-08
20,3249208I,2004196,찬성,2016-12-08
20,8Q88373R,2004196,불참,2016-12-08
20,7XY7109I,2004196,불참,2016-12-08
20,TST4507I,2004196,찬성,2016-12-08
20,5KV82250,2004196,찬성,2016-12-08
20,6YT83269,2004196,찬성,2016-12-08
20,G152611B,2004196,찬성,2016-12-08
20,I7R13867,2004196,찬성,2016-12-08
20,SQ36001H,2004196,찬성,2016-12-08
20,G1570880,2004196,찬성,2016-12-08
20,QUO78839,2004196,찬성,2016-12-08
20,LPB30152,2004196,찬성,2016-12-08
20,MD083627,2004196,찬성,2016-12-08
20,TZP9391O,2004196,찬성,2016-12-08
20,6V37131U,2004196,기권,2016-12-08
20,OSV9142K,2004196,찬성,2016-12-08
20,E1J8836Y,2004196,찬성,2016-12-08
20,DCR84445,2004196,불참,2016-12-08
20,VXQ28579,2004196,찬성,2016-12-08
20,XT18076X,2004196,찬성,2016-12-08
20,IYD4143Y,2004196,찬성,2016-12-08
20,TWL5801D,2004196,찬성,2016-12-08
20,CYD5815E,2004196,찬성,2016-12-08
20,GCA42857,2004196,찬성,2016-12-08
20,E5N8503B,2004196,불참,2016-12-08
20,IWK63872,2004196,찬성,2016-12-08
20,WDR7061Y,2004196,찬성,2016-12-08
20,T2K9554I,2004196,불참,2016-12-08
20,CAL85655,2004196,찬성,2016-12-08
20,2XI97689,2004196,찬성,2016-12-08
20,39P2522W,2004196,찬성,2016-12-08
20,LCJ77278,2004196,불참,2016-12-08
20,0135473I,2004196,불참,2016-12-08
20,6DG91769,2004196,찬성,2016-12-08
20,9XB6464U,2004196,찬성,2016-12-08
20,VHK3402G,2004196,불참,2016-12-08
20,M3Z17237,2004196,찬성,2016-12-08
20,TZD17894,2004196,불참,2016-12-08
20,64G6894C,2004196,불참,2016-12-08
20,TIS61927,2004196,찬성,2016-12-08
20,K1Y45873,2004196,불참,2016-12-08
20,MBS2896E,2004196,찬성,2016-12-08
20,BN49469V,2004196,찬성,2016-12-08
20,NNP30098,2004196,찬성,2016-12-08
20,8BF5855P,2004196,불참,2016-12-08
20,0582116P,2004196,불참,2016-12-08
20,4Y54669I,2004196,불참,2016-12-08
20,CXA6162I,2004196,찬성,2016-12-08
20,4019850M,2004196,찬성,2016-12-08
20,TRE2429O,2004196,찬성,2016-12-08
20,E6U4345C,2004196,찬성,2016-12-08
20,RQQ3807K,2004196,찬성,2016-12-08
20,FYI20317,2004196,찬성,2016-12-08
