age,member_id,bill_number,result,date
21,UB114374,2117369,불참,2023-12-20
21,7JC3239L,2117369,찬성,2023-12-20
21,8P37634C,2117369,불참,2023-12-20
21,N4R2421C,2117369,찬성,2023-12-20
21,O7R5461J,2117369,찬성,2023-12-20
21,JMY9959W,2117369,불참,2023-12-20
21,7R156073,2117369,찬성,2023-12-20
21,J2O8643H,2117369,찬성,2023-12-20
21,6AU2417B,2117369,불참,2023-12-20
21,8VJ8533R,2117369,찬성,2023-12-20
21,GX22581L,2117369,불참,2023-12-20
21,SE233396,2117369,찬성,2023-12-20
21,AFH96856,2117369,불참,2023-12-20
21,52P3934K,2117369,찬성,2023-12-20
21,1Y73132H,2117369,찬성,2023-12-20
21,I0S53762,2117369,기권,2023-12-20
21,TKJ4800F,2117369,찬성,2023-12-20
21,04T3751T,2117369,찬성,2023-12-20
21,K5F2023J,2117369,찬성,2023-12-20
21,14M56632,2117369,찬성,2023-12-20
21,DPZ7685X,2117369,찬성,2023-12-20
21,6U243644,2117369,찬성,2023-12-20
21,E9R4507P,2117369,찬성,2023-12-20
21,UHB5553T,2117369,찬성,2023-12-20
21,KFS1358P,2117369,찬성,2023-12-20
21,A494529E,2117369,불참,2023-12-20
21,O0I2045I,2117369,찬성,2023-12-20
21,CZB4125D,2117369,불참,2023-12-20
21,Z6R3959C,2117369,불참,2023-12-20
21,QUM8288K,2117369,불참,2023-12-20
21,S824682L,2117369,찬성,2023-12-20
21,Q9H5708M,2117369,불참,2023-12-20
21,MRK4871S,2117369,불참,2023-12-20
21,BM63269Y,2117369,찬성,2023-12-20
21,M7O7878U,2117369,찬성,2023-12-20
21,YLS4431M,2117369,불참,2023-12-20
21,MNZ4401T,2117369,불참,2023-12-20
21,3ZR4438W,2117369,찬성,2023-12-20
21,HSS7466Y,2117369,불참,2023-12-20
21,16D7652C,2117369,불참,2023-12-20
21,FU53642G,2117369,찬성,2023-12-20
21,MLH1404S,2117369,불참,2023-12-20
21,XR24352K,2117369,찬성,2023-12-20
21,JEZ3130Q,2117369,찬성,2023-12-20
21,9L57027L,2117369,불참,2023-12-20
21,GOC54665,2117369,불참,2023-12-20
21,5UN9725L,2117369,불참,2023-12-20
21,K3W33496,2117369,찬성,2023-12-20
21,NCO99988,2117369,찬성,2023-12-20
21,CI15627C,2117369,불참,2023-12-20
21,C7E79345,2117369,불참,2023-12-20
21,4019850M,2117369,찬성,2023-12-20
21,9YO73104,2117369,찬성,2023-12-20
21,TRE2429O,2117369,불참,2023-12-20
21,E6U4345C,2117369,찬성,2023-12-20
