age,member_id,bill_number,result,date
20,MTK2954E,2017162,불참,2018-12-07
20,ABT2266H,2017162,불참,2018-12-07
20,LSK9789D,2017162,불참,2018-12-07
20,16I8621J,2017162,찬성,2018-12-07
20,IH436704,2017162,찬성,2018-12-07
20,8KB8281W,2017162,찬성,2018-12-07
20,BTP28870,2017162,찬성,2018-12-07
20,9FL71418,2017162,찬성,2018-12-07
20,SSF6805Q,2017162,찬성,2018-12-07
20,WYC63862,2017162,찬성,2018-12-07
20,NZF1659U,2017162,불참,2018-12-07
20,WDS6044S,2017162,찬성,2018-12-07
20,ZDR63255,2017162,찬성,2018-12-07
20,GFF1986K,2017162,찬성,2018-12-07
20,60490713,2017162,찬성,2018-12-07
20,UM51067K,2017162,찬성,2018-12-07
20,1WE5693J,2017162,불참,2018-12-07
20,EH27538E,2017162,찬성,2018-12-07
20,XBT9550Q,2017162,찬성,2018-12-07
20,MO52543L,2017162,불참,2018-12-07
20,0827740Q,2017162,찬성,2018-12-07
20,0W194007,2017162,찬성,2018-12-07
20,PAO22428,2017162,찬성,2018-12-07
20,NQR1206Q,2017162,찬성,2018-12-07
20,PEP6922S,2017162,찬성,2018-12-07
20,S9U45255,2017162,불참,2018-12-07
20,ZRF3039U,2017162,찬성,2018-12-07
20,GDG1847Z,2017162,찬성,2018-12-07
20,O7R5461J,2017162,찬성,2018-12-07
20,JMY9959W,2017162,찬성,2018-12-07
20,J2O8643H,2017162,불참,2018-12-07
20,O6D8329R,2017162,불참,2018-12-07
20,04T3751T,2017162,찬성,2018-12-07
20,CZB4125D,2017162,불참,2018-12-07
20,Q9H5708M,2017162,찬성,2018-12-07
20,K3W33496,2017162,찬성,2018-12-07
20,CI15627C,2017162,찬성,2018-12-07
20,21N57758,2017162,찬성,2018-12-07
20,TRE2429O,2017162,불참,2018-12-07
20,7BM2933Y,2017162,찬성,2018-12-07
20,D0C85236,2017162,찬성,2018-12-07
20,XSP20229,2017162,찬성,2018-12-07
20,8X15119P,2017162,불참,2018-12-07
20,ZYP7962W,2017162,찬성,2018-12-07
20,8Q88373R,2017162,찬성,2018-12-07
20,XEF29171,2017162,찬성,2018-12-07
20,9D939735,2017162,찬성,2018-12-07
20,7XY7109I,2017162,찬성,2018-12-07
20,G152611B,2017162,찬성,2018-12-07
20,SQ36001H,2017162,찬성,2018-12-07
20,BT62420K,2017162,찬성,2018-12-07
20,LPB30152,2017162,찬성,2018-12-07
20,FJK3396E,2017162,찬성,2018-12-07
20,MHK9919B,2017162,찬성,2018-12-07
20,E1J8836Y,2017162,찬성,2018-12-07
20,6EN68926,2017162,찬성,2018-12-07
20,TOU1222X,2017162,불참,2018-12-07
20,FGX4881A,2017162,찬성,2018-12-07
20,IYD4143Y,2017162,불참,2018-12-07
20,P303213F,2017162,불참,2018-12-07
20,FJ03481D,2017162,불참,2018-12-07
20,IWK63872,2017162,불참,2018-12-07
20,8IN46764,2017162,찬성,2018-12-07
20,T2K9554I,2017162,불참,2018-12-07
20,CAL85655,2017162,찬성,2018-12-07
20,UIZ3103R,2017162,불참,2018-12-07
20,2XI97689,2017162,찬성,2018-12-07
20,S8431719,2017162,찬성,2018-12-07
20,3SP89633,2017162,불참,2018-12-07
20,LCJ77278,2017162,불참,2018-12-07
20,VHK3402G,2017162,불참,2018-12-07
20,QZU9232M,2017162,찬성,2018-12-07
20,V8I36226,2017162,불참,2018-12-07
20,9ZP9014Q,2017162,불참,2018-12-07
20,64G6894C,2017162,찬성,2018-12-07
20,W168182V,2017162,불참,2018-12-07
20,BN49469V,2017162,찬성,2018-12-07
20,0582116P,2017162,불참,2018-12-07
20,CXA6162I,2017162,찬성,2018-12-07
20,M2Q9024I,2017162,찬성,2018-12-07
20,DBA1057Z,2017162,불참,2018-12-07
20,C7E79345,2017162,찬성,2018-12-07
20,4019850M,2017162,찬성,2018-12-07
20,UQ282145,2017162,찬성,2018-12-07
20,9YO73104,2017162,찬성,2018-12-07
20,E6U4345C,2017162,찬성,2018-12-07
20,CDL93608,2017162,찬성,2018-12-07
20,9VR65006,2017162,불참,2018-12-07
20,RQQ3807K,2017162,찬성,2018-12-07
20,FYI20317,2017162,찬성,2018-12-07
20,CNW5754J,2017162,찬성,2018-12-07
20,3249208I,2017162,찬성,2018-12-07
20,GX38539O,2017162,찬성,2018-12-07
20,WVU2479T,2017162,불참,2018-12-07
20,QTW6852F,2017162,불참,2018-12-07
20,TST4507I,2017162,불참,2018-12-07
20,5KV82250,2017162,찬성,2018-12-07
20,6YT83269,2017162,찬성,2018-12-07
20,1MU99298,2017162,찬성,2018-12-07
20,I7R13867,2017162,불참,2018-12-07
20,G1570880,2017162,찬성,2018-12-07
20,9LD2641Q,2017162,찬성,2018-12-07
20,FOK3459D,2017162,찬성,2018-12-07
20,QUO78839,2017162,찬성,2018-12-07
