age,member_id,bill_number,result,date
20,8BF5855P,2004050,반대,2020-05-20
20,BWD92364,2004050,불참,2020-05-20
20,YBM9779M,2004050,찬성,2020-05-20
20,1KD95875,2004050,불참,2020-05-20
20,SNJ6318D,2004050,찬성,2020-05-20
20,4Y54669I,2004050,불참,2020-05-20
20,CXA6162I,2004050,찬성,2020-05-20
20,JG77046J,2013797,찬성,2018-05-28
20,IQ54138I,2013797,찬성,2018-05-28
20,PAB29217,2013797,불참,2018-05-28
20,2SE64657,2013797,불참,2018-05-28
20,YVN3115U,2013797,불참,2018-05-28
20,URV1689Q,2013797,찬성,2018-05-28
20,F5U2979W,2013797,찬성,2018-05-28
20,C7Z8238W,2013797,불참,2018-05-28
20,IQN7588X,2013797,찬성,2018-05-28
20,BQS2021C,2013797,불참,2018-05-28
20,O8E1566L,2013797,찬성,2018-05-28
20,9EA39580,2013797,불참,2018-05-28
20,71M8132V,2013797,찬성,2018-05-28
20,8DK7238W,2013797,찬성,2018-05-28
20,9414335X,2013797,찬성,2018-05-28
20,V2R7430Z,2013797,불참,2018-05-28
20,PLR62452,2013797,불참,2018-05-28
20,MGE7194M,2013797,찬성,2018-05-28
20,QKY38290,2013797,찬성,2018-05-28
20,MC32279F,2013797,찬성,2018-05-28
20,VNF2868Z,2013797,기권,2018-05-28
20,HE838063,2013797,찬성,2018-05-28
20,06L2365K,2013797,불참,2018-05-28
20,8I61593E,2013797,불참,2018-05-28
20,R365233W,2013797,불참,2018-05-28
20,9S468336,2013797,찬성,2018-05-28
20,H337332S,2013797,찬성,2018-05-28
20,EX94352K,2013797,찬성,2018-05-28
20,8X46899U,2013797,찬성,2018-05-28
20,QZF33498,2013797,찬성,2018-05-28
20,ZL32287Z,2013797,찬성,2018-05-28
20,8WC7967F,2013797,찬성,2018-05-28
20,9UW75767,2013797,찬성,2018-05-28
20,QB390802,2013797,찬성,2018-05-28
20,Q6A9034Q,2013797,찬성,2018-05-28
20,6RP89579,2013797,찬성,2018-05-28
20,5K343700,2013797,불참,2018-05-28
20,UDB4825U,2013797,찬성,2018-05-28
20,6N28669V,2013797,찬성,2018-05-28
20,MPV9321A,2013797,불참,2018-05-28
20,LDY9563L,2013797,찬성,2018-05-28
20,R7N74579,2013797,불참,2018-05-28
20,11N7618M,2013797,찬성,2018-05-28
